Ticket_final,Fecha aviso incidencia_final,Categoria de incidencia_final,Tipo Incidencia_final,Tipo de producto_final,Descripcion_final,Operador_final,Distrito_final,Cantidad de clientes afectados_final,Clientes afectados_final,Criticidad Incidencia_final,Tipo de trabajo_final,Reportado Por_final,tipo_cliente_final,Operador_orig_final,Reportado Por_orig_final,outlier_Cantidad de clientes afectados_final,missing_Cantidad de clientes afectados_final,miss_tipo_producto,miss_operador_orig,miss_cantidad_clientes,miss_tipo_cliente
TCK_0875881681,8/26/2025 4:00 AM,Corte de servicio,PEXT,DAS AEROPUERTO,"CORTE DE SERVICIO DE <CLIENT_10> EN EL <FACILITY_03>, OCASIONADO POR AVERIA MASIVA DE <CLIENT_10> EN <Address>",Desconocido,DIST_003,2.0,Sí,Leve,Soporte,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_23B058E945,8/22/2025 10:00 AM,Otros,PEXT,FTTH,NO SE PUEDE VISUALIZAR LA ONT ZTEGD7401B1B0 EN LA OLT DE DIST_010,<CLIENT_03>,DIST_010,0.0,No,Leve,Soporte,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_94FAC2F1F8,9/02/25 9:30,Robo de elemento,PEXT,FTTH,ROBO DE MC2 - <ADDRESS> - T16 DIST_002,<CLIENT_INTERNAL>,DIST_002,0.0,No,Leve,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_EA6BF39207,9/03/25 8:37,Sin potencia,PEXT,FTTH,EDIFICIO SIN POTENCIA. RESIDENCIAL SAN <ADDRESS> DIST_006 DIST_006-232,<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_4C7076494E,9/12/25 12:30,Sin potencia,PEXT,FTTH,"VERTICAL SIN POTENCIA DIST_012, <ADDRESS>, DIST_012",<CLIENT_03>,DIST_012,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_768949E5A9,9/05/25 14:00,Sin potencia,PEXT,FTTH,"CTO_C0016 SIN POTENCIA, DIST_009, <address>",Desconocido,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,,<CLIENT_03>,False,1,0,1,1,1
TCK_C89499CB0A,9/19/2025 8:37 AM,Sin potencia,PEXT,FTTH,"CTO_C0001 SIN POTENCIA, DIST_013 TRONCAL_TC04BD9683F, DIVICAU_D0006 <ADDRESS>_013",<CLIENT_02>,DIST_013,2.0,Sí,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,0,0,0,0
TCK_CE2ABFE209,9/14/2025 7:00 AM,Corte de servicio,PINT,FTTH,CAIDA DE ENLACE DE GESTION EN ESTADO <FACILITY_02> POR CORTE ELECTRICO,<CLIENT_INTERNAL>,DIST_007,0.0,No,Leve,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_AAF48C9447,9/19/2025 10:00 AM,Otros,PEXT,FTTH,CTO_C0026 <ADDRESS> TRONCAL_T3ECFC050FB CON BUFFER DESCUBIERTOS - <ADDRESS>,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_F31DB51A1E,9/19/2025 11:23 AM,Sin potencia,PEXT,FTTH,CTO_C0041 <ADDRESS> TRONCAL_T99757E2EE1 CAIDA POR CAMBIO DE POSTE - <ADDRESS>,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_33840994E6,9/24/2025 8:30 AM,Otros,PEXT,FTTH,"<PROJECT_01> CTO_C0021/13-01 SIN ANCLAJE, <ADDRESS>",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_C27330531E,9/25/2025 2:30 PM,Sin potencia,PEXT,FTTH,CTO_C0001 SIN POTENCIA - DIST_013 <ADDRESS>_013,<CLIENT_02>,DIST_013,2.0,Sí,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,0,0,0,0
TCK_CB0005FEBC,10/01/25 12:40,Sin potencia,PEXT,FTTH,CTO_C0001 - DIST_006 SIN POTENCIA,<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,0,0,0,0
TCK_FA164EBDE1,10/03/25 9:36,Otros,PEXT,FTTH,"CTO SIN ACLAJE -> COORD: <COORD>S, <COORD>W: <ADDRESS>",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_F585A900C4,10/07/25 13:24,Sin potencia,PEXT,FTTH,CTO_C0005 -<ADDRESS> CIPRIANO <ADDRESS> TORRE D SIN POTENCIA,<CLIENT_03>,DIST_012,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_1E1F424FFE,10/15/2025 7:00 AM,Sin potencia,PEXT,FTTH,CTO SIN POTENCIA. <ADDRESS>,<CLIENT_02>,DIST_012,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_55190D65E7,10/10/25 15:00,Otros,PEXT,FTTH,FALTA APROVISIONAR DIST_006,<CLIENT_03>,DIST_006,0.0,No,Leve,Soporte,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_FA4DD96A31,10/18/2025 7:00 AM,Corte de servicio,PINT,DAS - MALL,CORTE DE ENLACE DE GESTION - <FACILITY_01>,<CLIENT_INTERNAL>,DIST_011,0.0,No,Leve,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_647C343865,10/18/2025 7:00 AM,Corte de servicio,PINT,DAS - AEROPUERTO,CAIDA TOTAL EN LA SENAL DE <CLIENT_10> TANTO EN <ADDRESS> Y 2100,Desconocido,DIST_003,2.0,Sí,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_7D2018333F,12/12/25 0:00,Corte de servicio,PINT,DAS - AEROPUERTO,CORTE DE SERVICIO EN <CLIENT_10> EN LAP - T2 POR AVERIA DE PARTE DE <CLIENT_10>,Desconocido,DIST_003,2.0,Sí,Leve,Soporte,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_CEAB087C9E,12/29/2025 9:00 AM,Potencia baja,PEXT,FTTH,INCIDENCIAS DE CTO_C0007 DE <ADDRESS> CON <ADDRESS> DEL <ADDRESS> CON POTENCIA BAJA.,<CLIENT_11>,DIST_009,0.0,Sí,Leve,Incidencia,CLIENT_06,Operador,MiFibra,MiFibra,False,0,0,0,0,0
TCK_A8214C50B2,12/31/2025 8:00 AM,Sin potencia,PEXT,FTTH,CTO_C0043 DIV29 TRONCAL_T61ADF48B4C DE <ADDRESS> SIN POTENCIA,<CLIENT_11>,DIST_009,0.0,No,Leve,Incidencia,CLIENT_06,Operador,MiFibra,MiFibra,False,0,0,0,0,0
TCK_E05B945F52,1/06/26 13:00,Sin potencia,PEXT,FTTH,DIST_009: CTO_C0004/23-02 -> BORNES <ADDRESS> <ADDRESS> SIN POTENCIA Y <ADDRESS> <ADDRESS> CON POTENCIA BAJA -23,<CLIENT_11>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_06,Operador,MiFibra,MiFibra,False,1,0,0,1,0
TCK_DB7A22644C,1/08/26 7:36,Sin potencia,PEXT,FTTH,CTO_C0020 /11-01 <ADDRESS> Y 2 DANADO - <COORD>,<CLIENT_11>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_06,Operador,MiFibra,MiFibra,False,0,0,0,0,0
TCK_0E3F91CF9F,1/08/26 8:00,Potencia baja,PEXT,FTTH,<ADDRESS> Y 14 CON POTENCIA BAJA : <COORD>,<CLIENT_11>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_06,Operador,MiFibra,MiFibra,False,0,0,0,0,0
TCK_E3B6720671,1/08/26 13:00,Potencia baja,PEXT,FTTH,CTO_C0015 CON POTENCIA BAJA: <COORD>,<CLIENT_11>,DIST_009,1.0,Sí,Leve,Correctivo,CLIENT_06,Operador,MiFibra,MiFibra,False,0,0,0,0,0
TCK_CD41D7A618,1/09/26 6:00,Sin potencia,PEXT,FTTH,CTO_C0018 Y 19 SIN POTENCIA. <COORD>,<CLIENT_11>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_06,Operador,MiFibra,MiFibra,False,1,0,0,1,0
TCK_6D800F519C,1/09/26 10:00,Sin potencia,PEXT,FTTH,CTO_C0003 SIN POTENCIA. <COORD>,<CLIENT_11>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_06,Operador,MiFibra,MiFibra,False,1,0,0,1,0
TCK_2E6C36B697,1/12/26 12:00,Sin potencia,PEXT,FTTH,CTO_C0003 SIN POTENCIA: <COORD>,<CLIENT_11>,DIST_009,0.0,No,Leve,Quiebre Técnico,CLIENT_06,Operador,MiFibra,MiFibra,False,1,0,0,1,0
TCK_B5160C2DF1,1/13/2026 6:15 AM,Potencia baja,PEXT,FTTH,CTO_C0020 SIN POTENCIA <COORD>,<CLIENT_11>,DIST_009,0.0,No,Leve,Quiebre Técnico,CLIENT_06,Operador,MiFibra,MiFibra,False,0,0,0,0,0
TCK_4760DF4B93,1/14/2026 3:30 PM,Otros,PEXT,FTTH,"CTO_C0001 CON SPLITTER DANADO <ADDRESS>, <ADDRESS> (<COORD>, <COORD>)",<CLIENT_11>,DIST_009,0.0,No,Leve,Quiebre Técnico,CLIENT_06,Operador,MiFibra,MiFibra,False,0,0,0,0,0
TCK_5825EB306F,1/15/2026 12:50 PM,Otros,PEXT,FTTH,CTO_C0010 CON HILO ROTO <COORD>,<CLIENT_11>,DIST_009,0.0,Sí,Leve,Quiebre Técnico,CLIENT_06,Operador,MiFibra,MiFibra,False,0,0,0,0,0
